ADG_CODE,GOOD_NAME,BRAND,CATEGORY
101,ՆԵՍԿԱՖԵ ԳՈԼԴ 75Գ,Nescafe,Beverages
6404,ԿԱՆԱՑԻ ՍՊՈՐՏ ԿՈՇԻԿ ԿՏՈՐ XZL-201-205,Unknown,Clothing
8450,Samsung WW70AG5S20CXLP,Samsung,Electronics
6307,Բամբակյա փայտիկներ Salve 200հ,Salve,Other
3004,Պամպերս 1/94,Pampers,Other
1601,Բժշկական Գանձասար 250գ,Ganjasar,Other
6103,8054031139903 10-15 ԱՂՋԿԱ ՍՊՈՐՏ ՇՈՐՏ-ԴՎՈՅԿԱ,Unknown,Clothing
901,ՍՈՒՐՃ NESCAFE CLASSIC 47 5Գ,Nescafe,Beverages
8481,սմեսիտել կոլաժ klg-98023-2 բիդե սպիտակ,Unknown,Other
3402,Լվացքի Փոշի կգ Սավեքս,Savax,Household
2005,ԱՐՏՖՈՒԴ Լեչո 720գ,Artfood,Other
1806,Շոկ գնդիկ Դարոինկ 250գ,Unknown,Other
,Պամպերս 5 օրգ 56հ,Pampers,Other
1806,Կոնֆետ Շոկո Լապկի կգ Ռոշեն,Roshen,Food Products
208,սարդելկա կգ-ով Գանձասար,Ganjasar,Other
3307,Նիվեա շարիկով կանացի 50մլ,Nivea,Clothing
906,ՆԵՍՔԱՖԵ ՔԼԱՍԻՔ 60Կ,Unknown,Other
4803,Անձեռոցիկ խոնավ Silk Soft 15հատ,Silk Soft,Household
2401,Ջոյ ծխախոտ կանաչ,Unknown,Other
1905,Վաֆլի Դարոյնք Wafer կաթնային 300գ,Daroink,Food Products
1905,Վաֆլի Դարոյնք կաթնային կգ,Daroink,Food Products
2106,Սառը սուրճ Nescafe Թ/Տ 240մլ,Nescafe,Beverages
408,Պամպերս 5 տրուսիկ 48հատանոց,Pampers,Other
9619,Պամպերս N3,Pampers,Other
2202,ԹԽՎԱԾՔԱԲԼԻԹ MILKA 200 Գ,Milka,Food Products
4806,ԶԱՌԱ Անձ 180 2,Zara,Other
901,Լուծվող սուրճ Նեսկաֆե Կլասիկ 60գր,Nescafe,Beverages
1806,ՇՈԿՈԼԱԴ ՌՈՇԵՆ ՍՈՐԵՆՏՈ ԿԳ,Roshen,Food Products
3307,Հոտազերծիչ տղամարդու Nivea Ultra extreme 50ml,Nivea,Cosmetics
2005,Սմբուկի խավիար Ռոյալ ա/տ 500գր կծու,Royal,Food Products
3402,Լվացքի փոշի Սավեքս white colour 2_1 Ավտոմատ 30,Savax,Household
3304,Նիվեա սափրվելու փրփուր հանգստացնող,Nivea,Cosmetics
3922,Ունիտազի կափարիչ փափուկ սպիտակ գունավոր,Unknown,Other
1905,Թխ Յաշկինո կաթնային 250գ,Yashkino,Food Products
1806,Կոնֆետներ BabyFox Յաշկինո պնդուկով 120գ,Yashkino,Food Products
,Համակարգիչ I3-12100 մայր սալ ASU S PRIME H610M-R D4-SI օդափոխիչ SE903-SD V3 հիշող սարք LEXAR 16GB հա մ իրան սնուց բլոկ STC550 հիշող սար ք SAMSUNG SSD 870 EVO 500GB MZ-77 E500BW,Samsung,Electronics
6209,տղ սպորտ շորտով 28,Unknown,Clothing
6111,1552 աղջ ժիլետ 8-14 ռ mini m,Gillette,Clothing
1905,Շոկոլադե Արջ Դարոինք 50գ,Daroink,Food Products
2101,Կինդեռ կապուչինո տաք,Unknown,Other
6404,ՍՊՈՐՏ 1XX 350 350V5 LT GREEN/40,Unknown,Clothing
3306,ԱՏԱՄԻ ՄԱԾՈՒԿ COLGATE 75ՄԼ - 11280 ՀԱՏ ԱՐՏԻԿՈՒԼ 61046479 61046478 61046477 61046475 61045584,Colgate,Cosmetics
1601,Երշիկ Կրեմլ Գանձասար կգ,Ganjasar,Food Products
3306,Ատամի խոզանակ Colgate Sensation 1հ,Colgate,Other
3919,լենթ սամակլեյուշի 12W մետրով սպիտակ,Unknown,Other
401,ՍԵՐՈՒՑՔ ՄԱՐԻԱՆՆԱ 10 500ՄԼ,Marianna,Other
901,Լ սուրճ Նեսկաֆե կլասիկ կառամել ա/տ 190գ,Nescafe,Beverages
4803,Անձեռոցիկ Silk Soft 10306 snduk,Silk Soft,Household
8708,MAN/MERCEDES/SCANIA ԲԵՌՆԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱՅԻ ԹՄԲՈՒԿԱՅԻՆ ԱՐԳԵԼԱԿՄԱՆ ՀԱՄԱԿԱՐԳԻ ՄԱՍ ՝ ԿԱՐԳԱՎՈՐԻՉ ԼԾԱԿ SEM 12857 - 3 ՀԱՏ,Mercedes-Benz,Auto Parts
,Գազավորված ըմպելիք Կոկա Կոլա Զերո 0 5լ,Coca-Cola,Beverages
406,Պանիր հալեցված Մարիաննա դասական 60 100գ,Marianna,Food Products
3306,Ատամի մածուկ Colgate MAKS FRESH 50 գ,Colgate,Cosmetics
1905,Շոկ սալիկ Միլկա լու թխվածք 92գ,Milka,Food Products
3005,Ականջի բամբակ Salve 50 հատ մանկական,Salve,Clothing
3305,Շամպուն գարնիեր Ֆրուկտիս 250-200ՄԼ,Garnier,Cosmetics
1806,Պրյանիկ յաշկինո 350g,Yashkino,Other
9619,Տակդիր Պամպերս հ4,Pampers,Household
2106,Կոկա Կոլա 1 5լ,Coca-Cola,Beverages
4803,Qashovo silk soft 150h,Silk Soft,Other
1905,Չիպսեր Ապաչի 80գ,Apache,Other
9027,ԲԱՐՁՐ ԱՐԴՅՈՒՆԱՎԵՏՈՒԹՅԱՆ ՔՐՈՄԱՏՈՔՐԱՖԻԱՅԻ ԱՆԱԼԻՏԻԿ_x000D_ ՍՅՈՒՆՅԱԿ KNAUER ԱՊՐԱՆՔԱՆԻՇԻ - 1 ՀԱՏ P/N 15EE181ESJ,Unknown,Other
,Ատամի խոզանակ Քոլգեյթ 360! օպտիկ ուայթ,Colgate,Other
2101,ՆԵՍԿԱՖԵ Ժ Բ,Nescafe,Beverages
3305,GARNIER sensation 2 2,Garnier,Other
1806,Թխվածքաբլիթ Գրանդ Քենդի Օպերա կաթնային կրեմ 50,Grand Candy,Food Products
8508,ՓՈՇԵԿՈՒԼ SAMSUNG VCC8836V36/XEV Շ/Հ 2200 ՎՏ ՏԱՐՈՂ 2 Լ ՆԵՐԿԱՌՈՒՑՎԱԾ ԷԼ ՇԱՐԺԻՉՈՎ S/N 07H18NBX100791N_x000D_ 07H18NBX100792V_x000D_ 07H18NBX100793P_x000D_ 07H18NBX100794J_x000D_ 07H18NBX100795Z_x000D_ 07H18NBX100796F_x000D_ 07H18NBX100797T_x000D_ 07H18NBX100798X_x000D_ 07H18NBX100799W_x000D_ 07H18NBX100800Z_x000D_ 07H18NBX100801F_x000D_ 07H18NBX100802T_x000D_ 07H18NBX100803X_x000D_ 07H18NBX100804W_x000D_ 07H18NBX100805A_x000D_ 07H18NBX100806H_x000D_ 07H18NBX100807K_x000D_ 07H18NBX100808E_x000D_ 07H18NBX100809L_x000D_ 07H18NBX100810V_x000D_ 07H18NBX100811P_x000D_ 07H18NBX100812J_x000D_ 07H18NBX100813Z_x000D_ 07H18NBX100814F_x000D_ 07H18NBX100815T_x000D_ 07H18NBX100816X_x000D_ 07H18NBX100817W_x000D_ 07H18NBX100818A_x000D_ 07H18NBX100819H_x000D_ 07H18NBX100820R_x000D_ 07H18NBX100821B_x000D_ 07H18NBX100822N_x000D_ 07H18NBX100823V_x000D_ 07H18NBX100824P_x000D_ 07H18NBX100825J_x000D_ 07H18NBX100826Z_x000D_ 07H18NBX100827F_x000D_ 07H18NBX100828T_x000D_ 07H18NBX100829X_x000D_ 07H18NBX100830D_x000D_ 07H18NBX100831M_x000D_ 07H18NBX100832Y_x000D_ 07H18NBX100833R_x000D_ 07H18NBX100834B_x000D_ 07H18NBX100835N_x000D_ 07H18NBX100836V_x000D_ 07H18NBX100837P_x000D_ 07H18NBX100838J_x000D_ 07H18NBX100839Z_x000D_ 07H18NBX100840K_x000D_ 07H18NBX100841E_x000D_ 07H18NBX100842L_x000D_ 07H18NBX100843D_x000D_ 07H18NBX100844M_x000D_ 07H18NBX100845Y_x000D_ 07H18NBX100846R_x000D_ 07H18NBX100847B_x000D_ 07H18NBX100848N_x000D_ 07H18NBX100849V_x000D_ 07H18NBX100850W,Samsung,Electronics
3402,Լվացքի Փոշի Սավեքս Գունավոր պրեմիում 2 25կգ,Savax,Household
1806,Կոնֆետ Ռոշեն կոլա կգ,Roshen,Food Products
1806,Շոկ սալիկ Grand Candy դառը 70 90գ,Grand Candy,Other
901,Ռոյալ Արմենիա տաք շոկոլադ մուգ 20գր,Royal,Food Products
8205,կլյուչ յազվա FINDER 300մմ/12 190332 12798,Finder,Other
1601,երշիկ Սինգա Արմենիա,Unknown,Food Products
3822,ԼԱԲՈՐԱՏՈՐ ԱԽՏՈՐՈՇԻՉ ԱԶԴԱՆՅՈՒԹԵՐ ՈՉ ԱՆԱՍՆԱԲՈՒԺԱԿԱՆ AESKU DIAGNOSTICS ԱՊՐԱՆՔԱՆԻՇԻ,Unknown,Other
8212,Փոխարինող գլխիկ ածելիի Gillette Mach3 Turbo 12/1հ,Gillette,Cosmetics
1905,Թխվածքաբլիթ Կոլոս կգ Գրանդ Քենդի,Grand Candy,Food Products
8708,Муфта сцепления 3160-1601180 АЕ в сб с подш УАЗ-,Unknown,Other
3305,Մազի ներկ Garnier Color Sensation 101 3,Garnier,Cosmetics
4011,անվադող TOYO 235/35R20 92Y PROXES SPORT 2 TT T,Unknown,Other
1905,ԲԻՍԿՎԻԹՆԵՐ ՇՈԿՈԼԱԴԻ ՄԻՋՈՒԿՈՎ՝ ՊԱՏՎԱԾ_x000D_ ՇՈԿՈԼԱԴԻ ՀԱՏԻԿՆԵՐՈՎ MILKA 156G - 4500 ՀԱՏ,Milka,Food Products
1704,Կոնֆետներ Քինդեր մինի ֆրենդս շոկոլադե կտորներով,Unknown,Food Products
4901,Սպիտակ ժանիք փափուկ կազմ 147,Unknown,Other
1904,Ձողիկ դարոինք 300գ,Daroink,Other
1905,Վաֆլի Յաշկինո Յուժնայա ստրանա կգ,Yashkino,Food Products
1806,Շոկ Դարոյնք Կաթ մասամբ,Daroink,Food Products
3402,ԱՆՁ ՍԻԼՔ ՍՈՖԹ 0 72Հ,Unknown,Other
3402,Հաբ զուգարանի կանաչ WCԿոլորադո,Unknown,Other
901,Royal կարմիր 100գ,Royal,Other
1601,Կոտլետներ կիևյան Գանձասար 480գր,Ganjasar,Food Products
1601,Սալյամի ԳԱՆՁԱՍԱՐ,Ganjasar,Other
1806,ԱՊԱՉԻ ԱԿՑԻԱ,Apache,Other
8212,Ածելի Ժիլետ կանացի 4հ,Gillette,Clothing
3004,Влажные салфетки Силк Софт 100шт Հատ,Unknown,Other
8481,ՋԵՐՄԱՍՏԻՃԱՆԻ ԿԱՐԳԱՎՈՐԻՉՆԵՐԻ ՀԱՎԱՔԱԾՈՒ 1 ԲԼՈԿՈՒՄ ՝ ՕԴԱԿԱՐԳԱՎՈՐԻՉՆԵՐԻ_x000D_ ՆԵՐՍԻ ԲԼՈԿՆԵՐԻ ՀԱՄԱՐ SAMSUNG _x000D_ MCU-S1NEK1N - 50 ՀԱՏ,Samsung,Electronics
4819,Տոպրակ ԲԼ 1005 Ս 58-18 58-2,Unknown,Other
2202,Զով ըմպելիք Coca-Cola 0 33լթ/տ,Coca-Cola,Beverages
403,Մածուն Մարիաննա Հայկական 3 2 1 8կգ,Marianna,Food Products
403,Թթվասեր Մարիաննա 250գր,Marianna,Other
8538,տուփ վարդակի 2տեղ կանաչ,Unknown,Other
3305,Մազի ներկ GARNIER color naturals No 1,Garnier,Cosmetics
6103,Կանացի շալվար Sport 011,Unknown,Clothing
2204,Գինի Սպիտակ Armenia 750մլ,Armenia,Beverages
,Սիգարետ Ararat exclusive 100,Unknown,Other
1806,Կինդեռ Բուենո 43գր,Unknown,Other
8480,ԿՈՄՈԴԻ ՊԼԱՍՏՄԱՍՍԵ ԴԱՐԱԿԻ ԿԱՂԱՊԱՐ՝ ՃՆՇՄԱՆ ՏԱԿ ԼՑԱԿԱՂԱՊԱՐՄԱՆ ՀԱՄԱՐ - 1ՀԱՏ ARLEX,Unknown,Other
1806,Շոկ սալիկ Kinder 100գ,Unknown,Other
2207,ՕՂԻ ԱՐՄԵՆԻԱ ԱՅՍ 0 5Լ,Unknown,Other
1704,ԿԱՌԱՄԵԼ ԲԵՌԻ ԿԳ ՌՈՇԵՆ??,Roshen,Other
3925,Շրջանակ սպիտակ 3տ Legrand,Unknown,Other
1601,Կիևյան կոտլետներ Աթենք կգ,Athenk,Food Products
1601,Արտֆուդ տոմատի մածուկ 250գ,Artfood,Other
8703,ՄԱՐԴԱՏԱՐ ԱՎՏՈՄԵՔԵՆԱ NISSAN SENTRA S 04/2018Թ 1 8լ _x000D_ VIN 3N1AB7AP4JY297819,Unknown,Auto Parts
3401,Լվ փոշ Սավեքս սուպեր 2-ը 1-ում 15x21գ հատ,Savax,Other
1601,Պաշինա Աթենք կգ,Athenk,Other
3306,Ատամի Մածուկ Colgate Maks Fresh 100մլ,Colgate,Cosmetics
101,ROYAL ԼՑՈՆԱԾ ՊՂՊԵՂ ԳԱԶԱՐՈՎ 350Գ,Royal,Other
8512,ՀԵՏԻՆ ԼՈՒՍԱՐՁԱԿՆԵՐ DEPO ԱՊՐԱՆՔԱՆԻՇԻ MERCEDES BENZ W222 2016Թ Ա/ՄԵՔ ՀԱՄԱՐ - 2 ՀՎՔ,Mercedes-Benz,Auto Parts
401,Կաթ Մարիաննա 1լ,Marianna,Food Products
101,ՎԱՖԼԻ ՌՈՇԵՆ ՖԱՄԻԼԻ 216ԳՐ,Roshen,Food Products
1905,Օղաբլիթ դարոյնք Maxi,Daroink,Other
8708,MERCEDES-BENZ ՄԱԿՆԻՇԻ W202 ՄՈԴԵԼԻ 1998-2000թթ Ա/Մ-ՐԻ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ՝ ՋԵՐՄԱՓՈԽԱՆԱԿԻՉԻ ԵՐԵՍՊԱՏՎԱԾՔԻ ՔՐՈՄԱՊԱՏ ՑԱՆՑ ՕԳՏԱԳՈՐԾՎԱԾ - 2ՀԱՏ ԸՍՏ ՓՈՐՁ ԵԶՐ N 01582401 առ 22 04 2024թ,Mercedes-Benz,Auto Parts
3307,Գել սափրվելու Nivea Ultra 200մլ,Nivea,Cosmetics
,կոկա կոլա 0 25 լ,Coca-Cola,Beverages
101,ՇՈԿ ՌԻԹԵՌ ՍՊՈՐՏ 74,Unknown,Clothing
6405,Հողաթափ տղամարդու Sport 0081,Unknown,Clothing
6115,Զուգագուլպա Ալեքս մանկական կապույտ չափս KT3-208,Alex,Clothing
6109,134814-00 48 Կանացի մարզաշապիկ սպիտակ չ 48,Unknown,Clothing
6115,Զուգագուլպա մանկական Alex BTT2-358 կապույտ 80-86,Alex,Clothing
3506,MERCEDES-BENZ Ա/Մ-Ի ԴԻՄԱՊԱԿՈՒ ՏԵՂԱԴՐՄԱՆ ՀԱՄԱՐ ՆԱԽԱՏԵՍՎԱԾ ԱՄՐԱՑՆՈՂ ՍՈՍԻՆՁ 1 ՀԱՏ A 000 989 4905 11,Mercedes-Benz,Auto Parts
403,Հալած պանիր Մարիաննա,Marianna,Food Products
2202,Զովացուցիչ ըմպելիք COCA COLA 250մլ zero,Coca-Cola,Beverages
1602,Աթենք Սուջուխ ԳԱՆՁ Փոքր,Athenk,Other
2402,Արարատ Չարքոլ 4/04,Unknown,Other
3305,GARNIER Color Sensation մազի ներկ N9 13,Garnier,Cosmetics
2208,Օղի ARMENIA ice edition 0 5l,Armenia,Other
3304,Միցելյար ջուր Garnier Ալոե/Վիտամին C 400մլ,Garnier,Beverages
401,Մարիաննա-Մածուն 3 6прц 1800գ,Marianna,Food Products
2105,Պաղպաղակ Գրանդ Քենդի փղիկ շոկոլադե 500գ,Grand Candy,Food Products
101,ՄԱՏ ԱԹԵՆՔ 1ԿԳ,Athenk,Other
4817,անձերոձիկ Սիլկ Սոֆթ կապույտ,Silk Soft,Other
1602,Տավարի Միս Գանձասար Շոգեխաշած 525,Ganjasar,Other
4818,ԱՆՁԵՌՈՑԻԿ ՍԻԼԿ ՍՈՖՏ 100 ՀԱՏ ՑԵԼԱՖԱՆ,Unknown,Household
711,Պահածո/ Արտֆուդ Լոլիկը Սեփական Հյութի մեջ,Artfood,Food Products
6805,Թղթյա Սրբիչ Խոհանոցի Silk Soft,Silk Soft,Household
1806,Կինդեր Uovo Maxi 1 12 100գր,Unknown,Other
,C NESCAFE CLASSIC Arabica Doy Pack 8x320g- լուծվող սուրճ 12477176,Nescafe,Beverages
4818,Զուգ թուղթ Silk soft եռաշերտ 4ոց 3096,Silk Soft,Other
1806,Կոնֆետներ Ռաչկի Ռոշեն կգ,Roshen,Food Products
1704,Դուդուկ խաղալիք սառնաշաքարով 2գ S,Unknown,Other
6109,ԿԱՆԱՑԻ ՏՐԻԿՈՏԱԺԵ ՇԱՊԻԿ ՔԻՄԻԱԿԱՆ ԹԵԼԵՐԻՑ՝ ZARA,Zara,Clothing
3307,Ածելի Ժիլետ մաչ 3 2գլխիկ 3լեզվի,Gillette,Cosmetics
6403,ՍՊՈՐՏ HP NEW BAL U9060EEH DK PINK/39,Unknown,Clothing
2001,Մարինացված վարունգ Artfood 980գ,Artfood,Other
101,ԿԻՆԴԵՌ ԲՈՒԵՆՈ 43Գ,Unknown,Other
2204,Արմենիա վարդագույն կիսաքաղցր գինի 0 75լ,Unknown,Beverages
2202,Արարատ բնական հյութ պրեմիում ծիրաՆ 0 97 լ,Unknown,Beverages
2006,Ռոյալ կեղևահանված լոլիկ 630մլ,Royal,Other
3305,Մազի խնամք Garnier G Fructis բալզամ Troinoe Vo,Garnier,Cosmetics
4820,Բումագա դլյա զամետոկ Պրոֆ-Պրեսս դլյա Ս Կլեեվըմ Կրա,Unknown,Other
1601,գանձասար պիլիմենի,Ganjasar,Other
1704,ՌՈՇԵՆ ԿԱՐԱՄԵԼ ԿԳ,Roshen,Other
8536,ELLMAX Վարդակ ներք 2տ սպիտակ,Unknown,Other
101,ԱՆԿՅՈՒՆ ՍՊԻՏԱԿ 35,Unknown,Other
8536,MERCEDES-BENZ Ա/Մ-Ի ԷԼ ԴԵՏԱԼՆԵՐ 10 ՀԱՏ A 004 545 8026,Mercedes-Benz,Auto Parts
3306,Ատամի մածուկ Քոլգեյթ Մաքս ֆրեշ մաքս բլեսկ 100մլ,Colgate,Cosmetics
9619,Պամպերս պրեմիում 4,Pampers,Other
8203,Մետր-ռուլետկա 3մx16մմ Finder 191416,Finder,Other
1905,ՔԻՆԴԵՌ ՋՈՅ,Unknown,Other
9619,Pampers 5 11-16kg N64,Pampers,Other
6402,ՍՊՈՐՏ 1HP ASHANGYI 833 BLACK/37,Unknown,Clothing
8517,ԲՋՋԱՅԻՆ ՀԵՌԱԽՈՍ SAMSUNG SM- A057FZSUCAU - 354270980249818 355124730249819_x000D_ 354270980249826 355124730249827_x000D_ 354270980249834 355124730249835_x000D_ 354270980249842 355124730249843_x000D_ 354270980249859 355124730249850_x000D_ 354270980249867 355124730249868_x000D_ 354270980249883 355124730249884_x000D_ 354270980249891 355124730249892_x000D_ 354270980249909 355124730249900_x000D_ 354270980249917 355124730249918_x000D_ 354270980249925 355124730249926_x000D_ 354270980249933 355124730249934_x000D_ 354270980249941 355124730249942_x000D_ 354270980249958 355124730249959_x000D_ 354270980249966 355124730249967_x000D_ 354270980249974 355124730249975_x000D_ 354270980249990 355124730249991_x000D_ 354270980250006 355124730250007_x000D_ 354270980250014 355124730250015_x000D_ 354270980250048 355124730250049_x000D_ 354270980250055 355124730250056_x000D_ 354270980250063 355124730250064_x000D_ 354270980250113 355124730250114_x000D_ 354270980250121 355124730250122_x000D_ 354270980250139 355124730250130_x000D_ 354270980250154 355124730250155_x000D_ 354270980250162 355124730250163_x000D_ 354270980250188 355124730250189_x000D_ 354270980250196 355124730250197_x000D_ 354270980250204 355124730250205_x000D_ 354270980250212 355124730250213_x000D_ 354270980250220 355124730250221_x000D_ 354270980250238 355124730250239_x000D_ 354270980250246 355124730250247_x000D_ 354270980250253 355124730250254,Samsung,Electronics
,Յաշկինո Թխվածքաբլիթ Քունջութով 200գր,Yashkino,Food Products
403,Ըմպելի Յոգուրտ Մարիաննա 1 5 27,Marianna,Food Products
2204,Գինի Armenia ԱՐՏ ՍՊԻՏԱԿ 0 75Լ,Armenia,Beverages
6115,Գուլպա Ալեքս Բամբու տղամարդու սև 43-44 չափս MB-54,Alex,Clothing
3305,Մազի ներկ GARNIER color naturals No 41 2,Garnier,Cosmetics
2201,Գազավորված ըմպելիք Coca Cola 0 5լ բալի,Coca-Cola,Beverages
9619,Պամպերս 6 XL 13-18կգ 56,Pampers,Other
6112,Վարտ լաստ առաջը նկար ROSE LASSE J6514,Unknown,Other
6204,ԱՂՋԻԿՆԵՐԻ ԲԼԵՅԶԵՐՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,Zara,Other
3005,памперс 4,Unknown,Other
1905,Ապաչի կլոր պեչենի նարինջ 35գ,Apache,Other
3305,Շամպուն Նիվեա 250մլ Վերականգնում և Խնամք5566,Nivea,Cosmetics
2105,ԳՐԱՆԴ ՔԵՆԴԻ պաղպաղակ բրիկետ վանիլային,Grand Candy,Food Products
3306,Ատամի մածուկ Colgate Тройное действие 150մլ,Colgate,Cosmetics
3307,Հոտազերծիչ Սփրեյ Նիվեա Սև Սպիտակ Էքստրա 150մլ,Nivea,Cosmetics
3305,Գառնիեր կարմիր 9 02 մազի ներկ,Unknown,Cosmetics
2205,Գինի Արմենիա Օրրան ռեզերվ Արենի և Մ,Unknown,Beverages
6115,ALEX գուլպա տղ սև 41-42/T,Alex,Clothing
2009,Հալապենյ կտրտ Արթֆուդ 340գ,Unknown,Other
1905,Թխվ Դարոինք Վարսակի 300գր,Daroink,Other
1601,ԱԹԵՆՔ ՋԵՐՔԻ ՀԱՎԻ 30Գ,Athenk,Other
901,Նեսկաֆե գոլդ 2 գ,Nescafe,Beverages
2208,Կոնյակ Արարատ Բուրբոնի տակառ 8 40 vol 0 7լ,Unknown,Other
6202,Տղ Ժիլետ առանց կապիշոն տեղական 3XL-6XL 3058,Gillette,Clothing
6115,զուգագուլպա ALEX Classica 20/4-L -nero,Alex,Clothing
1905,Ձողիկ Daroink շակալադնի,Daroink,Other
8536,ABB Վարդակ Հող 2M N2288 BL սպիտակ,Unknown,Other
404,Շոկոլապկի կգ ռոշեն,Roshen,Other
8708,ԱՌՋևԻ ԹԱՓԱՐԳԵԼԻ ՄԵՏԱՂԱԿԱՆ ՊԱՇՏՊԱՆԻՉՆԵՐ ՆԱԽԱՏԵՍՎԱԾ ԵՆ 2018-2022ԹԹ ԼՐԱԿԱԶՄՈՒԹՅԱՆ MERCEDES-BENZ ՄԱԿՆԻՇԻ W463 ՄՈԴԵԼԻ ԱՎՏՈՄԵՔԵՆԱՆԵՐԻ ՀԱՄԱՐ -2 ՀԱՏ ՝ ՕԳՏԱԳՈՐԾՎԱԾ ԸՍՏ ՓՈՐՁԱԳԵՏԻ ԵԶՐԱԿԱՑՈՒԹՅՈՒՆ ՀԱՄԱՐ 00302401 ՏՐՎԱԾ 23 01 2024Թ,Mercedes-Benz,Auto Parts
2004,Ռոյալ կծու պղպեղ մարինացված 0 5կգ,Royal,Other
8212,Ժիլետ Միանգամյա Ածելի,Gillette,Clothing
101,nescafe late,Nescafe,Other
8516,ԿԵՆՑԱՂԱՅԻՆ ՄԻԿՐՈԱԼԻՔԱՅԻՆ ԷԼ ՎԱՌԱՐԱՆ 23լ ՏԱՐՈՂՈՒԹՅԱՄԲ MS23T5018UF/BW SAMSUNG ԱՊՐԱՆՔԱՆՇԱՆԻ,Samsung,Electronics
6402,ՍՊՈՐՏ HP CHAOILU 2301-1 WHITE/36,Unknown,Clothing
3004,Քոլգեյթ 6,Colgate,Other
6203,ՏՂԱՆԵՐԻ ՏԱԲԱՏՆԵՐ ԱՅԼ ՄԱՆԱԾԱԳՈՐԾԱԿԱՆ ՆՅՈՒԹԵՐԻՑ ZARA,Zara,Clothing
1601,Գանձասար հավի բդիկ կգ,Ganjasar,Other
8536,Տուփ բաժանման կլոր /կանաչ/,Unknown,Other
2402,Ծխախոտ Ararat Charcoal S SL,Unknown,Other
3209,կառնիզ ալյումինե սպիտակ կարիչնիվի,Unknown,Other
2106,Դիրոլ ծամ կանաչ միատնի,Unknown,Other
1601,Երշիկ Կրեմլ Գանձասար կգ,Ganjasar,Food Products
1905,Վաֆլի Roshen 216գ Hazelnut,Roshen,Food Products
,Լվացքի հեղուկ Սավեքս Parfume Color 1 1 լ,Savax,Household
2201,Գազավորված ըմպելիք Coca-Cola 1 5լ,Coca-Cola,Beverages
406,Մարիաննա կաթնաշոռ180գր հատ,Marianna,Food Products
2202,Coca cola Coffee 0 25լ,Coca-Cola,Other
8528,ՀԵՌՈՒՍՏԱՑՈՒՅՑ SAMSUNG QE50Q60CAUXRU 50 ԴՅՈՒՅՄ ԷԿՐԱՆՈՎ ՀԱՄԱԿՑՎԱԾ ՁԱՅՆԻ ՊԱՏԿԵՐԻ ՎԵՐԱՐՏԱԴՐՄԱՆ ՍԱՐՔԱՎՈՐՈՒՄՈՎ ՍԵՐԻԱԼ ՀԱՄԱՐՆԵՐ 0PH93NDW900017K_x000D_ 0PH93NDW900034P_x000D_ 0PH93NDW900035J_x000D_ 0PH93NDW900036Z_x000D_ 0PH93NDW900037F_x000D_ 0PH93NDW900038T_x000D_ 0PH93NDW900039X_x000D_ 0PH93NDW900090B_x000D_ 0PH93NDW900091N_x000D_ 0PH93NDW900092V_x000D_ 0PH93NDW900093P_x000D_ 0PH93NDW900094J_x000D_ 0PH93NDW900095Z_x000D_ 0PH93NDW900096F,Samsung,Electronics
8212,Gillette Fusion 1,Gillette,Other
,Գարնիեր ՍքինՆաթ դիմակ/դեմքի Մաքուր մաշկ ածխով 50մլ,Garnier,Cosmetics
2204,Գինի կարմիր կիսաքաղցր Արմենիա 0 75լ,Unknown,Beverages
6115,գուլպա Alex classica 40den bronzo,Alex,Clothing
3304,Կրեմ ցերեկային դեմքի Nivea 45 50,Nivea,Cosmetics
8708,Tesla Model S 2020 Դուռ FR R,Unknown,Other
8484,ՄԱՐԴԱՏԱՐ MERCEDES-BENZ Ա/Մ-Ի ՄԻՋԱԴԻՐՆԵՐ ՄԵՏԱՂԱԿԱՆ IMAGE ELRING ԱՊՐԱՆՔԱՆԻՇԻ 1999-2003 2003-2008 2001-2006 240ՀԱՏ_x000D_ 560712837 1701141 652636 652635,Mercedes-Benz,Auto Parts
2106,Մարինադ Կորնիշոնի 3-6սմ Artfood 700գ,Artfood,Other
2101,Կանաչ բաժակ,Unknown,Other
1806,Շոկոլադե սալիկներ Milka կապուչինո 97գ Հատ,Milka,Food Products
1601,Երշիկ Աթենք Սինգա սիրողական կգ,Athenk,Food Products
6217,ժիլետ ատրաժատել 60գր 2XLօռանժ Z28-24-555,Gillette,Clothing
101,ՊԱՄՊԵՐՍ ԳԻԶՄՈ 5 ՀԱՄԱՐ ՀԱՏՈՎ,Pampers,Other
1704,ԿՖ Ռոշեն Ջոնի Կրոկեր Կգ,Roshen,Other
1902,պիլմենի 1կգ Աթենք,Athenk,Other
3305,Շամպուն Garnier Fructis 250մլ Кокосовый Баланс,Garnier,Cosmetics
3307,ՀՈՏԱԶԵՐԾԻՉ ՆԻՎԵԱ ՏՂԱ,Nivea,Cosmetics
5601,Բանբակե սկավառակ 50 հ Սալվե,Salve,Other
1904,Ապաչի Չիպս 40գ,Apache,Other
3005,Բամբակե Բարձիկներ Սալվե 50հատ,Salve,Other
